target_id	length	eff_length	Adur_5	Adur_5_tpm
arahy.Tifrunner.gnm2.ann1.7Q496B.1	435	248.683	0	0
arahy.Tifrunner.gnm2.ann1.ESH7KG.1	3717	3529.25	40.4411	0.177469
arahy.Tifrunner.gnm2.ann1.M2XER3.1	4365	4177.25	0	0
arahy.Tifrunner.gnm2.ann1.L2Y6DG.1	1407	1219.25	4602	58.457
arahy.Tifrunner.gnm2.ann1.2SGZ7F.1	693	505.561	0	0
arahy.Tifrunner.gnm2.ann1.RFP1LR.1	924	736.272	0	0
arahy.Tifrunner.gnm2.ann1.SYZ79T.1	564	376.763	261	10.7289
arahy.Tifrunner.gnm2.ann1.RK1GDQ.1	1953	1765.25	0	0
arahy.Tifrunner.gnm2.ann1.1RP5IK.1	738	550.522	0	0
arahy.Tifrunner.gnm2.ann1.XHSV0C.7	1998	1810.25	247	2.1132
arahy.Tifrunner.gnm2.ann1.IBJ5LZ.1	1794	1606.25	0	0
arahy.Tifrunner.gnm2.ann1.J5EGNN.1	1494	1306.25	0	0
arahy.Tifrunner.gnm2.ann1.7T6UUP.1	3432	3244.25	457.322	2.18319
arahy.Tifrunner.gnm2.ann1.2W33L2.1	2727	2539.25	165	1.00638
arahy.Tifrunner.gnm2.ann1.I9DED3.1	759	571.508	0	0
arahy.Tifrunner.gnm2.ann1.UL1LAF.1	915	727.272	0	0
arahy.Tifrunner.gnm2.ann1.WK3ZZ4.1	897	709.308	1245	27.1843
arahy.Tifrunner.gnm2.ann1.8XPP8W.2	807	619.375	61	1.52532
arahy.Tifrunner.gnm2.ann1.Z47KWR.1	987	799.253	57	1.10452
arahy.Tifrunner.gnm2.ann1.QAEN9C.2	525	337.889	22.1958	1.01738
arahy.Tifrunner.gnm2.ann1.KQFA1S.1	543	355.818	0	0
arahy.Tifrunner.gnm2.ann1.KLH8FG.1_arahy.Tifrunner.gnm2.ann1.WMYE82.1	1089	901.253	11	0.189029
arahy.Tifrunner.gnm2.ann1.7T5HGQ.1	393	207.754	14	1.04367
arahy.Tifrunner.gnm2.ann1.G4605S.1	204	49.0827	0	0
arahy.Tifrunner.gnm2.ann1.MP0IU4.1	2124	1936.25	0	0
arahy.Tifrunner.gnm2.ann1.UMYN8D.1	894	706.308	41	0.899029
arahy.Tifrunner.gnm2.ann1.IUS3AS.1	438	251.658	0	0
arahy.Tifrunner.gnm2.ann1.C8TUAR.1	1116	928.253	142.912	2.38443
arahy.Tifrunner.gnm2.ann1.QZZ331.1	582	394.734	4	0.156942
arahy.Tifrunner.gnm2.ann1.18TD37.1_arahy.Tifrunner.gnm2.ann1.82UWY2.1	1953	1765.25	5717	50.1585
arahy.Tifrunner.gnm2.ann1.WF3XAB.1	237	71.3848	38.9703	8.45498
arahy.Tifrunner.gnm2.ann1.8PG0R6.1	1353	1165.25	0	0
arahy.Tifrunner.gnm2.ann1.HEPM80.1	531	343.889	24.174	1.08872
arahy.Tifrunner.gnm2.ann1.I3A0C5.1	441	254.582	0	0
arahy.Tifrunner.gnm2.ann1.686QXT.1	2250	2062.25	33	0.247831
arahy.Tifrunner.gnm2.ann1.UBVB2N.1	906	718.29	0	0
arahy.Tifrunner.gnm2.ann1.QWKW36.1	1782	1594.25	199	1.93321
arahy.Tifrunner.gnm2.ann1.5AA1WF.1	1119	931.253	0	0
arahy.Tifrunner.gnm2.ann1.M8EB5R.1	2796	2608.25	344.017	2.04274
arahy.Tifrunner.gnm2.ann1.QXR65D.1	801	613.375	57.6078	1.45459
arahy.Tifrunner.gnm2.ann1.JM09FW.1_arahy.Tifrunner.gnm2.ann1.Z1A7TI.1	324	143.235	0	0
arahy.Tifrunner.gnm2.ann1.H8RDCT.1	1506	1318.25	0	0
arahy.Tifrunner.gnm2.ann1.DGS72K.1	933	745.272	1069.35	22.2223
arahy.Tifrunner.gnm2.ann1.P6RS4K.1	2577	2389.25	140	0.907506
arahy.Tifrunner.gnm2.ann1.SPI7HB.1	960	772.253	636	12.755
arahy.Tifrunner.gnm2.ann1.291KN1.1	252	82.5783	0	0
arahy.Tifrunner.gnm2.ann1.WV2S1U.1	1485	1297.25	0	0
arahy.Tifrunner.gnm2.ann1.F3FSDQ.1	1548	1360.25	0	0
arahy.Tifrunner.gnm2.ann1.04ACRJ.1	1026	838.253	40.1141	0.741149
arahy.Tifrunner.gnm2.ann1.7X5TTD.1	1872	1684.25	54	0.496558
arahy.Tifrunner.gnm2.ann1.A0U9FM.1	1170	982.253	5.00637	0.0789375
arahy.Tifrunner.gnm2.ann1.KHD0QL.1	1290	1102.25	194	2.72586
arahy.Tifrunner.gnm2.ann1.KP99IK.1	1536	1348.25	0	0
arahy.Tifrunner.gnm2.ann1.TS8P9Y.1	408	222.371	0	0
arahy.Tifrunner.gnm2.ann1.EZF9IN.1	1098	910.253	30.6628	0.521715
arahy.Tifrunner.gnm2.ann1.99Z7L4.1	981	793.253	2	0.0390483
arahy.Tifrunner.gnm2.ann1.64XMNP.1	1695	1507.25	7.61239	0.0782201
arahy.Tifrunner.gnm2.ann1.S0VIRI.1	843	655.358	0	0
arahy.Tifrunner.gnm2.ann1.9T8A1S.1	399	213.584	0	0
arahy.Tifrunner.gnm2.ann1.RFY3NV.1	3612	3424.25	212.477	0.961015
arahy.Tifrunner.gnm2.ann1.FHP2K2.1	564	376.763	0	0
arahy.Tifrunner.gnm2.ann1.N1YJY2.1	684	496.561	0	0
arahy.Tifrunner.gnm2.ann1.PX0CMU.1	2226	2038.25	76.8581	0.584003
arahy.Tifrunner.gnm2.ann1.E90NZE.1	495	308.035	0	0
arahy.Tifrunner.gnm2.ann1.H5PABG.2	1536	1348.25	325	3.73332
arahy.Tifrunner.gnm2.ann1.P2HZ90.1	1587	1399.25	342.748	3.7937
arahy.Tifrunner.gnm2.ann1.2M4JN6.1	1926	1738.25	0	0
arahy.Tifrunner.gnm2.ann1.D42ND1.1	2022	1834.25	39	0.329298
arahy.Tifrunner.gnm2.ann1.5W8IYP.1	870	682.325	0	0
arahy.Tifrunner.gnm2.ann1.LRX8W9.2	1953	1765.25	92	0.807169
arahy.Tifrunner.gnm2.ann1.TBF9KP.1	348	165.343	0	0
arahy.Tifrunner.gnm2.ann1.CDY6H8.1	333	151.417	2	0.204568
arahy.Tifrunner.gnm2.ann1.19G1TH.1	909	721.29	1	0.0214721
arahy.Tifrunner.gnm2.ann1.S9D1KQ.1	2772	2584.25	4.47304	0.0268072
arahy.Tifrunner.gnm2.ann1.3JA9V5.2	2208	2020.25	6.06293	0.0464794
arahy.Tifrunner.gnm2.ann1.5X8MPR.1	507	319.987	5	0.242003
arahy.Tifrunner.gnm2.ann1.X8FF5J.2	2517	2329.25	217.872	1.44867
arahy.Tifrunner.gnm2.ann1.SICG51.1	357	173.751	4	0.356546
arahy.Tifrunner.gnm2.ann1.WAKG1R.1	2421	2233.25	2803.91	19.4451
arahy.Tifrunner.gnm2.ann1.N36MJA.1	516	328.914	0	0
arahy.Tifrunner.gnm2.ann1.CW97QP.1	2703	2515.25	0	0
arahy.Tifrunner.gnm2.ann1.MSI4RQ.1	2871	2683.25	1.21053	0.00698709
arahy.Tifrunner.gnm2.ann1.IQSG10.1	543	355.818	0	0
arahy.Tifrunner.gnm2.ann1.CRHY06.2	636	448.597	120	4.14294
arahy.Tifrunner.gnm2.ann1.L7326M.1	1155	967.253	0	0
arahy.Tifrunner.gnm2.ann1.NGU5W2.1	633	445.608	0	0
arahy.Tifrunner.gnm2.ann1.90U3DG.1	696	508.561	0	0
arahy.Tifrunner.gnm2.ann1.6B2DYJ.1	2529	2341.25	1.52827	0.0101097
arahy.Tifrunner.gnm2.ann1.VNE4J3.1	2229	2041.25	0	0
arahy.Tifrunner.gnm2.ann1.SCIL2E.1	486	299.118	13.8766	0.718495
arahy.Tifrunner.gnm2.ann1.W2KP9A.1	1605	1417.25	29.0043	0.316955
arahy.Tifrunner.gnm2.ann1.PH8LKT.1	1299	1111.25	254.458	3.54639
arahy.Tifrunner.gnm2.ann1.JK4I75.1	1425	1237.25	25.2956	0.316643
arahy.Tifrunner.gnm2.ann1.H9C0C2.1	249	80.2308	0	0
arahy.Tifrunner.gnm2.ann1.W5YV4R.1	1956	1768.25	0	0
arahy.Tifrunner.gnm2.ann1.P49Q04.1	333	151.417	0	0
arahy.Tifrunner.gnm2.ann1.L58W2K.1	1647	1459.25	0	0
arahy.Tifrunner.gnm2.ann1.3A6XR1.1	459	272.331	0	0
arahy.Tifrunner.gnm2.ann1.1QP37B.1	636	448.597	0	0
arahy.Tifrunner.gnm2.ann1.T6X0Y4.2	2526	2338.25	13.2698	0.0878936
arahy.Tifrunner.gnm2.ann1.PT3XB5.1	2847	2659.25	0	0
arahy.Tifrunner.gnm2.ann1.AYA763.1	504	317.003	0	0
arahy.Tifrunner.gnm2.ann1.BFP0WX.1	1641	1453.25	0	0
arahy.Tifrunner.gnm2.ann1.ZUL46H.1	1305	1117.25	1460	20.2388
arahy.Tifrunner.gnm2.ann1.PE4VQR.1	3426	3238.25	485	2.31961
arahy.Tifrunner.gnm2.ann1.XHT4S4.1	1728	1540.25	2.11634	0.0212803
arahy.Tifrunner.gnm2.ann1.NM7AU0.1	963	775.253	0	0
arahy.Tifrunner.gnm2.ann1.CFH2FY.1	1941	1753.25	0	0
arahy.Tifrunner.gnm2.ann1.GL6CS5.1	1185	997.253	2	0.0310605
arahy.Tifrunner.gnm2.ann1.J7W4G4.1	363	179.388	54.3812	4.69503
arahy.Tifrunner.gnm2.ann1.ZX3QI3.1	306	127.184	0	0
arahy.Tifrunner.gnm2.ann1.AEK7NU.1	747	559.522	0	0
arahy.Tifrunner.gnm2.ann1.3Q5F2Z.1	960	772.253	0	0
arahy.Tifrunner.gnm2.ann1.P58CS4.1	1089	901.253	0	0
arahy.Tifrunner.gnm2.ann1.HIN66L.1	1560	1372.25	572	6.45573
arahy.Tifrunner.gnm2.ann1.QRPI78.1	1179	991.253	0	0
arahy.Tifrunner.gnm2.ann1.R0F7P4.1	2019	1831.25	2	0.0169147
arahy.Tifrunner.gnm2.ann1.UJQ7CW.1	387	202.001	0	0
arahy.Tifrunner.gnm2.ann1.FYKT6P.1	1203	1015.25	6.70564	0.102294
arahy.Tifrunner.gnm2.ann1.B5YVYE.1	804	616.375	0	0
arahy.Tifrunner.gnm2.ann1.JZ8AA6.1	657	469.597	1.37419	0.0453217
arahy.Tifrunner.gnm2.ann1.EX0095.1	1869	1681.25	57.1398	0.526368
arahy.Tifrunner.gnm2.ann1.7Y9INW.1	972	784.253	1.20543	0.0238051
arahy.Tifrunner.gnm2.ann1.BWES1P.1	732	544.522	0	0
arahy.Tifrunner.gnm2.ann1.UP5FVB.1	1113	925.253	1.63293	0.0273333
arahy.Tifrunner.gnm2.ann1.KM3L84.1	147	20.5074	0	0
arahy.Tifrunner.gnm2.ann1.8FNC4G.1	1638	1450.25	0	0
arahy.Tifrunner.gnm2.ann1.59ND6F.1	1143	955.253	181.648	2.94506
arahy.Tifrunner.gnm2.ann1.11333K.3	1347	1159.25	117	1.56312
arahy.Tifrunner.gnm2.ann1.CH195H.1	1329	1141.25	0	0
arahy.Tifrunner.gnm2.ann1.SG0NHV.1	1305	1117.25	0	0
arahy.Tifrunner.gnm2.ann1.1X7LEL.1	1497	1309.25	2.00338	0.0236986
arahy.Tifrunner.gnm2.ann1.AHXN6W.1	1143	955.253	0	0
arahy.Tifrunner.gnm2.ann1.RJ93MJ.1	681	493.561	0	0
arahy.Tifrunner.gnm2.ann1.FSA67V.1	1599	1411.25	1.30802	0.0143546
arahy.Tifrunner.gnm2.ann1.6DS8WC.1	420	234.017	1	0.0661816
arahy.Tifrunner.gnm2.ann1.12D61J.1	900	712.308	39.8492	0.866433
arahy.Tifrunner.gnm2.ann1.S5NMZW.1	1845	1657.25	147	1.37376
arahy.Tifrunner.gnm2.ann1.XUS3Q3.1	1200	1012.25	0	0
arahy.Tifrunner.gnm2.ann1.3H24VY.2	1107	919.253	30	0.50544
arahy.Tifrunner.gnm2.ann1.L2JJZ6.2	2913	2725.25	0	0
arahy.Tifrunner.gnm2.ann1.PL7ZZZ.1	288	111.631	134	18.5911
arahy.Tifrunner.gnm2.ann1.5K62BL.1	513	325.939	1	0.0475169
arahy.Tifrunner.gnm2.ann1.LUDT77.1	1617	1429.25	137	1.48455
arahy.Tifrunner.gnm2.ann1.NGE0XR.1_arahy.Tifrunner.gnm2.ann1.UB1AP4.1	876	688.308	10.9208	0.245728
arahy.Tifrunner.gnm2.ann1.A1AI4N.1	2154	1966.25	0	0
arahy.Tifrunner.gnm2.ann1.VWXD6N.1	486	299.118	89.3417	4.62588
arahy.Tifrunner.gnm2.ann1.R13R58.1	1317	1129.25	0	0
arahy.Tifrunner.gnm2.ann1.2AV6EE.1	1947	1759.25	717.412	6.31574
arahy.Tifrunner.gnm2.ann1.U96YPL.1	1734	1546.25	2.2286	0.0223222
arahy.Tifrunner.gnm2.ann1.53RIUJ.1	237	71.3848	0	0
arahy.Tifrunner.gnm2.ann1.RHTP8A.1	3870	3682.25	19.8116	0.0833277
arahy.Tifrunner.gnm2.ann1.58UXU2.1	966	778.253	0	0
arahy.Tifrunner.gnm2.ann1.QR2JGW.2	1719	1531.25	0	0
arahy.Tifrunner.gnm2.ann1.1JZQ8B.1	666	478.585	0	0
arahy.Tifrunner.gnm2.ann1.D5KZZN.1	1290	1102.25	65	0.913305
arahy.Tifrunner.gnm2.ann1.BTQT7U.1	1914	1726.25	1441.1	12.9293
arahy.Tifrunner.gnm2.ann1.B7HE8X.1	450	263.465	0	0
arahy.Tifrunner.gnm2.ann1.4J583M.1	195	43.7081	2	0.708682
arahy.Tifrunner.gnm2.ann1.34YEZP.1	396	210.67	7.123	0.523654
arahy.Tifrunner.gnm2.ann1.GHR16P.1	618	430.663	3.16376	0.113776
arahy.Tifrunner.gnm2.ann1.I6CRUS.1	351	168.168	0	0
arahy.Tifrunner.gnm2.ann1.2128X5.1	1887	1699.25	26.6309	0.242724
arahy.Tifrunner.gnm2.ann1.FN6SHM.1_arahy.Tifrunner.gnm2.ann1.L380RS.1	3795	3607.25	1171	5.02764
arahy.Tifrunner.gnm2.ann1.SX69E8.1	189	40.2987	2.08809	0.802495
arahy.Tifrunner.gnm2.ann1.HXWY1L.1	897	709.308	54	1.17908
arahy.Tifrunner.gnm2.ann1.RRC04T.1	2649	2461.25	1	0.00629256
arahy.Tifrunner.gnm2.ann1.3RCS9H.1	273	99.2231	43	6.71181
arahy.Tifrunner.gnm2.ann1.EVQB8B.1	1230	1042.25	0	0
arahy.Tifrunner.gnm2.ann1.A7KX1Y.1	1431	1243.25	281.52	3.50699
arahy.Tifrunner.gnm2.ann1.3EW4YP.1	792	604.39	0	0
arahy.Tifrunner.gnm2.ann1.IZ4F9K.1	1077	889.253	80.9521	1.40989
arahy.Tifrunner.gnm2.ann1.Y27V4H.1	237	71.3848	0	0
arahy.Tifrunner.gnm2.ann1.IHQ30F.1	792	604.39	2.65628	0.0680675
arahy.Tifrunner.gnm2.ann1.N7EMKY.1	315	134.973	0	0
arahy.Tifrunner.gnm2.ann1.VHA6IB.1	420	234.017	0	0
arahy.Tifrunner.gnm2.ann1.Y1QQAP.1	1335	1147.25	0	0
arahy.Tifrunner.gnm2.ann1.8RU08H.1	2904	2716.25	0	0
arahy.Tifrunner.gnm2.ann1.ZV3AQA.2	3597	3409.25	139.368	0.633121
arahy.Tifrunner.gnm2.ann1.SZWP5S.1	3576	3388.25	7330.51	33.5075
arahy.Tifrunner.gnm2.ann1.MF24RD.1	729	541.522	84.9639	2.42998
arahy.Tifrunner.gnm2.ann1.BD3DHQ.1	1926	1738.25	0	0
arahy.Tifrunner.gnm2.ann1.D32PCU.1	2079	1891.25	0	0
arahy.Tifrunner.gnm2.ann1.NW6KXE.1	510	322.971	0	0
arahy.Tifrunner.gnm2.ann1.H8VQ2B.1	432	245.795	0	0
arahy.Tifrunner.gnm2.ann1.NGK0U9.1	240	73.5358	0	0
arahy.Tifrunner.gnm2.ann1.BDKJ4R.1	597	409.694	0	0
arahy.Tifrunner.gnm2.ann1.LUQS0S.1	3003	2815.25	0	0
arahy.Tifrunner.gnm2.ann1.I5BL8A.1	585	397.715	2	0.0778829
arahy.Tifrunner.gnm2.ann1.NFL6M1.1	837	649.358	0	0
arahy.Tifrunner.gnm2.ann1.M36XJL.1	1494	1306.25	0	0
arahy.Tifrunner.gnm2.ann1.DHG9YX.1	3759	3571.25	214.699	0.931095
arahy.Tifrunner.gnm2.ann1.K3674E.1	222	60.9299	2	0.508374
arahy.Tifrunner.gnm2.ann1.45WQWH.1	1452	1264.25	78	0.95553
arahy.Tifrunner.gnm2.ann1.4GE3AF.1_arahy.Tifrunner.gnm2.ann1.WX43C7.1	297	119.32	44.4501	5.76958
arahy.Tifrunner.gnm2.ann1.13YYB8.1	1905	1717.25	1255.87	11.3265
arahy.Tifrunner.gnm2.ann1.C5NHEB.1	2421	2233.25	1175.33	8.15093
arahy.Tifrunner.gnm2.ann1.I5GRN4.1	1344	1156.25	27.5467	0.368977
arahy.Tifrunner.gnm2.ann1.RW0PIM.1	1398	1210.25	0	0
arahy.Tifrunner.gnm2.ann1.YQG5EZ.1	2064	1876.25	2624.24	21.6619
arahy.Tifrunner.gnm2.ann1.33UH6E.3	1551	1363.25	0	0
arahy.Tifrunner.gnm2.ann1.QYN4RG.1	1404	1216.25	0	0
arahy.Tifrunner.gnm2.ann1.I8VWEB.1	255	84.8972	0	0
arahy.Tifrunner.gnm2.ann1.JFKX8L.1	294	116.719	0	0
arahy.Tifrunner.gnm2.ann1.4VIR0K.1	633	445.608	111.398	3.87177
arahy.Tifrunner.gnm2.ann1.GU83ML.1_arahy.Tifrunner.gnm2.ann1.IH05T6.1	774	586.479	20	0.528155
arahy.Tifrunner.gnm2.ann1.G5V2PN.1	705	517.535	225	6.73328
arahy.Tifrunner.gnm2.ann1.ETC6KF.1	1344	1156.25	0	0
arahy.Tifrunner.gnm2.ann1.Y4FDPH.1	2346	2158.25	2	0.014352
arahy.Tifrunner.gnm2.ann1.VG9JMI.1	582	394.734	0	0
arahy.Tifrunner.gnm2.ann1.NWTA0X.1	213	54.8125	6	1.69533
arahy.Tifrunner.gnm2.ann1.F9ANIH.1	339	156.951	0	0
arahy.Tifrunner.gnm2.ann1.550YKG.1	648	460.597	2	0.0672501
arahy.Tifrunner.gnm2.ann1.GYTR0L.2	2316	2128.25	0	0
arahy.Tifrunner.gnm2.ann1.DSBP33.1	1410	1222.25	0	0
arahy.Tifrunner.gnm2.ann1.901AMQ.1	1239	1051.25	0	0
arahy.Tifrunner.gnm2.ann1.438HD4.1	750	562.522	13	0.357921
arahy.Tifrunner.gnm2.ann1.MN2KLI.1	315	134.973	26.0662	2.99099
arahy.Tifrunner.gnm2.ann1.L8L5ZS.1	1521	1333.25	0	0
arahy.Tifrunner.gnm2.ann1.A0W87V.1	201	47.1007	0	0
arahy.Tifrunner.gnm2.ann1.RYE93B.1	510	322.971	4.18456	0.200664
arahy.Tifrunner.gnm2.ann1.H6T1N0.1	2505	2317.25	231.835	1.54949
arahy.Tifrunner.gnm2.ann1.TT8B4F.1	2154	1966.25	1.28072	0.0100879
arahy.Tifrunner.gnm2.ann1.3W1XRD.1	1575	1387.25	0	0
arahy.Tifrunner.gnm2.ann1.NX1XST.2	1785	1597.25	459.195	4.45254
arahy.Tifrunner.gnm2.ann1.XY76Y6.1	1104	916.253	12.3964	0.209538
arahy.Tifrunner.gnm2.ann1.E7QEAV.1	576	388.744	116	4.62145
arahy.Tifrunner.gnm2.ann1.PQ2YE1.1	2187	1999.25	0	0
arahy.Tifrunner.gnm2.ann1.PB6M9B.1	1275	1087.25	0	0
arahy.Tifrunner.gnm2.ann1.QKH7ET.1	390	204.873	0	0
arahy.Tifrunner.gnm2.ann1.Z4TF31.1	627	439.63	1.74205	0.0613702
arahy.Tifrunner.gnm2.ann1.D8MTW4.1	1104	916.253	0	0
arahy.Tifrunner.gnm2.ann1.3ML67S.1	1053	865.253	0	0
arahy.Tifrunner.gnm2.ann1.AGW9EK.1	1218	1030.25	150	2.25492
arahy.Tifrunner.gnm2.ann1.88B2ED.1	2466	2278.25	696.414	4.73423
arahy.Tifrunner.gnm2.ann1.RXWH3W.1	642	454.597	36	1.22648
arahy.Tifrunner.gnm2.ann1.L4U9CB.1	3042	2854.25	0	0
arahy.Tifrunner.gnm2.ann1.47S9UH.1	804	616.375	0	0
arahy.Tifrunner.gnm2.ann1.8JHM47.1	999	811.253	0	0
arahy.Tifrunner.gnm2.ann1.2KM20E.1	984	796.253	0	0
arahy.Tifrunner.gnm2.ann1.WIX0PB.1	2070	1882.25	0	0
arahy.Tifrunner.gnm2.ann1.NVZ1RT.1	756	568.508	2.44576	0.0666286
arahy.Tifrunner.gnm2.ann1.T0F6V3.1	237	71.3848	15	3.25439
arahy.Tifrunner.gnm2.ann1.63YFX7.1_arahy.Tifrunner.gnm2.ann1.WE0KUF.1	1068	880.253	6	0.105567
arahy.Tifrunner.gnm2.ann1.SG695W.1	534	346.889	0	0
arahy.Tifrunner.gnm2.ann1.B1S40C.1	969	781.253	112.653	2.23324
arahy.Tifrunner.gnm2.ann1.ACA5RJ.1	525	337.889	0	0
arahy.Tifrunner.gnm2.ann1.FBZU85.1	516	328.914	1	0.047087
arahy.Tifrunner.gnm2.ann1.13MW22.1	909	721.29	0	0
arahy.Tifrunner.gnm2.ann1.V4VETE.1	279	104.118	14.8023	2.20186
arahy.Tifrunner.gnm2.ann1.CU2LLM.1	942	754.253	0	0
arahy.Tifrunner.gnm2.ann1.FB9R4N.1	954	766.253	0	0
arahy.Tifrunner.gnm2.ann1.KQ26AL.1	540	352.871	0	0
arahy.Tifrunner.gnm2.ann1.VDZ07F.1	300	121.969	0	0
arahy.Tifrunner.gnm2.ann1.XL1L9T.1	228	65.0589	11	2.6186
arahy.Tifrunner.gnm2.ann1.GMM3UD.1	1551	1363.25	0	0
arahy.Tifrunner.gnm2.ann1.TZA1ET.1	1935	1747.25	347	3.07579
arahy.Tifrunner.gnm2.ann1.Y9XGPW.1	303	124.561	1	0.124338
arahy.Tifrunner.gnm2.ann1.WYM0Y2.1	2706	2518.25	4.34582	0.0267273
arahy.Tifrunner.gnm2.ann1.1L7ZD9.1	1233	1045.25	2.28581	0.033869
arahy.Tifrunner.gnm2.ann1.3DZG8W.1	1170	982.253	0	0
arahy.Tifrunner.gnm2.ann1.0Q1TIA.1	1020	832.253	1	0.0186092
arahy.Tifrunner.gnm2.ann1.XNPI4G.1	705	517.535	42.5287	1.2727
arahy.Tifrunner.gnm2.ann1.B4EPBT.1	1197	1009.25	0	0
arahy.Tifrunner.gnm2.ann1.0TI1L3.1	954	766.253	96	1.94036
arahy.Tifrunner.gnm2.ann1.VK7IW6.1	1389	1201.25	0	0
arahy.Tifrunner.gnm2.ann1.AWBP0X.1	630	442.619	277	9.69245
arahy.Tifrunner.gnm2.ann1.M11NUP.1	417	231.098	3	0.201052
arahy.Tifrunner.gnm2.ann1.W39MEW.1	816	628.375	0	0
arahy.Tifrunner.gnm2.ann1.H7WJYE.1	1659	1471.25	2	0.0210536
arahy.Tifrunner.gnm2.ann1.80NJ1B.1	438	251.658	206	12.6777
arahy.Tifrunner.gnm2.ann1.S3TF80.1	315	134.973	34.4721	3.95553
arahy.Tifrunner.gnm2.ann1.Q6BHJ0.1	1410	1222.25	34.8112	0.441105
arahy.Tifrunner.gnm2.ann1.YB6FQL.1	1782	1594.25	0	0
arahy.Tifrunner.gnm2.ann1.1Z7PJ6.1	423	236.958	0	0
arahy.Tifrunner.gnm2.ann1.EKA7CT.1	1545	1357.25	0	0
arahy.Tifrunner.gnm2.ann1.USEI7V.1	879	691.308	10.8158	0.242309
arahy.Tifrunner.gnm2.ann1.L4Z9YE.2	1995	1807.25	19.8324	0.169957
arahy.Tifrunner.gnm2.ann1.PQ7GEF.1	417	231.098	1	0.0670173
arahy.Tifrunner.gnm2.ann1.08V5V4.1	2088	1900.25	0	0
arahy.Tifrunner.gnm2.ann1.RTP5NH.1	777	589.479	2	0.0525467
arahy.Tifrunner.gnm2.ann1.Z8IA6A.1	588	400.705	2.45563	0.0949124
arahy.Tifrunner.gnm2.ann1.S8VLW1.1	444	257.537	6.22886	0.374587
arahy.Tifrunner.gnm2.ann1.E2TIJB.1	807	619.375	0	0
arahy.Tifrunner.gnm2.ann1.U2N0G7.1	255	84.8972	1	0.182427
arahy.Tifrunner.gnm2.ann1.WAJ05F.1	1065	877.253	176.684	3.11929
arahy.Tifrunner.gnm2.ann1.NUW6LV.1	1314	1126.25	0	0
arahy.Tifrunner.gnm2.ann1.FWC7N7.1	1560	1372.25	0	0
arahy.Tifrunner.gnm2.ann1.RD8T5J.1	1623	1435.25	4.40782	0.0475641
arahy.Tifrunner.gnm2.ann1.09RFUL.1	1065	877.253	0	0
arahy.Tifrunner.gnm2.ann1.ZU35GG.1	1221	1033.25	440.06	6.59612
arahy.Tifrunner.gnm2.ann1.72KEI0.1	504	317.003	99	4.83677
arahy.Tifrunner.gnm2.ann1.T3Z839.1	1206	1018.25	10.3874	0.157992
arahy.Tifrunner.gnm2.ann1.4S0H6B.1	2154	1966.25	348	2.74109
arahy.Tifrunner.gnm2.ann1.WIE6UT.1	1440	1252.25	1	0.0123678
arahy.Tifrunner.gnm2.ann1.J53UV4.1	240	73.5358	0	0
arahy.Tifrunner.gnm2.ann1.E2IMN8.1	285	109.109	18	2.55502
arahy.Tifrunner.gnm2.ann1.CQA9U0.1	1173	985.253	315	4.95161
arahy.Tifrunner.gnm2.ann1.N0UQ4E.1	2337	2149.25	0	0
arahy.Tifrunner.gnm2.ann1.37VRS2.1	3654	3466.25	2.16832	0.00968827
arahy.Tifrunner.gnm2.ann1.FD2CEU.1	264	91.9512	0	0
arahy.Tifrunner.gnm2.ann1.3NB7SA.1	483	296.126	1013.83	53.0239
arahy.Tifrunner.gnm2.ann1.YKZY74.1	1296	1108.25	1.91852	0.0268109
arahy.Tifrunner.gnm2.ann1.C5M2CD.1	249	80.2308	0	0
arahy.Tifrunner.gnm2.ann1.7P25LN.1_arahy.Tifrunner.gnm2.ann1.RJW0MD.1	426	239.898	156	10.0712
arahy.Tifrunner.gnm2.ann1.PQ0YCB.1	1311	1123.25	0	0
arahy.Tifrunner.gnm2.ann1.7EB2ZH.2	3141	2953.25	14	0.0734194
arahy.Tifrunner.gnm2.ann1.4Z2M5N.1	303	124.561	2.68017	0.333246
arahy.Tifrunner.gnm2.ann1.L39AJX.1	549	361.8	1.07617	0.0460677
arahy.Tifrunner.gnm2.ann1.UIW2EQ.1	1242	1054.25	188	2.76183
arahy.Tifrunner.gnm2.ann1.FVH22A.1	2160	1972.25	561.026	4.40559
arahy.Tifrunner.gnm2.ann1.XUC648.1	1263	1075.25	0	0
arahy.Tifrunner.gnm2.ann1.F33SMA.1	1314	1126.25	6	0.0825085
arahy.Tifrunner.gnm2.ann1.Y11EX9.1	243	75.7639	9.36301	1.91398
arahy.Tifrunner.gnm2.ann1.PMWG6R.1	1938	1750.25	14	0.123883
arahy.Tifrunner.gnm2.ann1.36ZJIB.1	1329	1141.25	2	0.0271414
arahy.Tifrunner.gnm2.ann1.12V79R.1	1365	1177.25	52	0.684096
arahy.Tifrunner.gnm2.ann1.I5F7FQ.1	3879	3691.25	15.9655	0.0669872
arahy.Tifrunner.gnm2.ann1.6TSM6Q.1	933	745.272	7.53459	0.156577
arahy.Tifrunner.gnm2.ann1.E2QT4D.1_arahy.Tifrunner.gnm2.ann1.P2H8QY.1	1692	1504.25	155	1.59586
arahy.Tifrunner.gnm2.ann1.FU6CGW.1	372	187.802	0	0
arahy.Tifrunner.gnm2.ann1.L7TZBM.1	3312	3124.25	1042.55	5.16816
