target_id	length	eff_length	Asue_1	Asue_1_tpm
AsAt_g18192	1530	1346.56	79	0.706416
AsAa_g21275	1299	1115.56	0	0
AsAa_g17918	174	38.9872	28	8.64761
AsAa_g16675	573	389.884	0	0
AsAa_g16807	378	198.441	103	6.24979
AsAt_g15833	1749	1565.56	84	0.646054
AsAa_g2210	594	410.789	0	0
AsAt_g7620	369	190.024	34	2.15442
AsAa_g12805	687	503.708	0	0
AsAa_g16695	504	321.27	0	0
AsAt_g17712	633	449.728	0	0
AsAt_g10301	693	509.688	195	4.6067
AsAt_g4758	903	719.591	42	0.702786
AsAt_g16501	954	770.577	609.459	9.52333
AsAa_g12597	1323	1139.56	0	0
AsAa_g21639	3399	3215.56	0	0
AsAa_g300	213	61.7654	0	0
AsAt_g6695	1413	1229.56	0	0
AsAa_g8356	747	563.655	77.4445	1.65439
AsAt_g9554	813	629.631	153.601	2.93744
AsAt_g14995	2853	2669.56	1867.03	8.42116
AsAt_g4577	1326	1142.56	0	0
AsAa_g20285	1308	1124.56	0	0
AsAa_g12165	804	620.631	113.775	2.20735
AsAa_g5895	444	262.094	1	0.0459413
AsAa_g18085	366	187.181	75	4.82458
AsAa_g18943	1416	1232.56	0	0
AsAt_g9063	1392	1208.56	2	0.019926
AsAt_g3806	813	629.631	84.9084	1.62377
AsAa_g5801	540	357.038	1	0.0337244
AsAa_g185	222	67.6157	0	0
AsAa_g16946	1962	1778.56	5	0.0338502
AsAt_g10129	528	345.144	0	0
AsAa_g5618	1767	1583.56	411.984	3.1326
AsAt_g18232	2337	2153.56	144.338	0.807019
AsAt_g19334	1113	929.561	0	0
AsAt_g10115	1134	950.561	17.8395	0.225976
AsAt_g21494	1596	1412.56	840	7.16031
AsAt_g18963	663	479.718	157.221	3.94625
AsAt_g7298	2883	2699.56	16	0.0713652
AsAa_g18819	714	530.677	118.075	2.6791
AsAt_g13095	756	572.655	4	0.0841059
AsAt_g18976	2667	2483.56	716.395	3.47326
AsAt_g17942	939	755.577	260.722	4.15488
AsAa_g11306	1293	1109.56	0	0
AsAt_g17217	1086	902.561	747.925	9.97794
AsAt_g12293	1053	869.561	103.932	1.43916
AsAa_g1262	2397	2213.56	78.968	0.429556
AsAa_g2456	1491	1307.56	0	0
AsAa_g17489	1239	1055.56	160	1.82514
AsAt_g18166	1071	887.561	1	0.0135663
AsAt_g20133	345	167.853	26	1.86511
AsAa_g7332	1620	1436.56	858.202	7.19325
AsAa_g10999	465	282.745	9	0.383272
AsAt_g17130	720	536.677	154	3.45515
AsAt_g6644	1017	833.561	0	0
AsAt_g18352	2538	2354.56	32.7343	0.167399
AsAt_g18266	666	482.718	735.075	18.3357
AsAt_g19978	1371	1187.56	0	0
AsAa_g9193	891	707.591	9.44779	0.160771
AsAt_g19082	819	635.631	1	0.0189432
AsAt_g6855	1263	1079.56	2555.8	28.5062
AsAa_g9666	405	224.157	0	0
AsAa_g7504	2433	2249.56	3672.64	19.658
AsAt_g6821	2337	2153.56	57	0.318697
AsAt_g7740	1089	905.561	455.143	6.05188
AsAa_g20329	459	276.841	0	0
AsAa_g5657	894	710.591	1	0.0169449
AsAt_g6525	810	626.631	146	2.80544
AsAt_g8002	1167	983.561	0	0
AsAa_g12300	888	704.591	3966.65	67.787
AsAt_g19522	8421	8237.56	115.863	0.169358
AsAt_g21748	1377	1193.56	99.5858	1.00464
AsAt_g11294	1074	890.561	36.3995	0.492144
AsAa_g12261	1020	836.561	15	0.2159
AsAt_g13651	348	170.6	52	3.67016
AsAt_g10244	714	530.677	266.764	6.0528
AsAt_g16936	972	788.561	74.9689	1.14474
AsAa_g3466	648	464.728	20	0.518193
AsAa_g12537	1977	1793.56	509.465	3.42025
AsAt_g6381	2286	2102.56	20.1337	0.115301
AsAa_g16005	1149	965.561	125.833	1.56919
AsAt_g3058	570	386.891	9	0.2801
AsAa_g1076	534	351.095	72	2.46926
AsAa_g18573	2325	2141.56	118.743	0.667633
AsAt_g19908	3531	3347.56	1311.85	4.71862
AsAa_g8065	534	351.095	1	0.0342953
AsAa_g5880	951	767.577	1920.43	30.1257
AsAa_g5953	372	192.806	3	0.187353
AsAt_g10343	1122	938.561	402.495	5.16366
AsAt_g21691	480	297.524	0	0
AsAa_g20824	6192	6008.56	854.1	1.71158
AsAa_g17669	3819	3635.56	868.375	2.87604
AsAa_g16034	786	602.631	1	0.0199806
AsAt_g21681	1752	1568.56	0	0
AsAt_g3359	1230	1046.56	660	7.59345
AsAt_g129	696	512.688	3	0.0704576
AsAt_g20174	1368	1184.56	0	0
AsAa_g6571	1008	824.561	92.255	1.34718
AsAt_g10255	213	61.7654	79	15.4007
AsAa_g4168	2730	2546.56	695.333	3.28775
AsAt_g9802	2097	1913.56	205.876	1.29546
AsAa_g13522	1527	1343.56	17	0.152353
AsAt_g13646	1314	1130.56	469.139	4.99652
AsAt_g11800	537	354.06	0	0
AsAt_g16350	492	309.397	3	0.116752
AsAa_g15969	1605	1421.56	169.809	1.43832
AsAt_g8761	1692	1508.56	47	0.375141
AsAa_g1214	2127	1943.56	158	0.978856
AsAt_g21509	936	752.577	0	0
AsAa_g7046	1341	1157.56	10	0.10402
AsAa_g14593	975	791.561	62	0.94312
AsAa_g18100	1386	1202.56	3412.34	34.1668
AsAt_g13871	411	229.997	258	13.507
AsAt_g9788	3078	2894.56	750.997	3.12403
AsAt_g12802	1227	1043.56	0	0
AsAt_g7108	1164	980.561	3	0.0368389
AsAt_g14289	2352	2168.56	125.702	0.697962
AsAa_g9989	870	686.591	2	0.0350745
AsAt_g10203	1422	1238.56	203.494	1.97831
AsAa_g15872	441	259.146	1	0.0464638
AsAt_g2797	912	728.591	0	0
AsAt_g17600	378	198.441	120.264	7.29734
AsAt_g8535	495	312.372	29.5187	1.13785
AsAt_g14746	2220	2036.56	349.671	2.06739
AsAa_g21596	540	357.038	1	0.0337244
AsAa_g3899	1692	1508.56	571.824	4.56414
AsAt_g10630	282	112.355	149	15.9681
AsAa_g2150	303	130.184	38	3.51469
AsAt_g5966	558	374.922	24	0.77078
AsAa_g8252	1869	1685.56	0	0
AsAa_g7993	213	61.7654	232	45.2275
AsAa_g16356	5118	4934.56	1243.26	3.03369
AsAa_g9580	1410	1226.56	0	0
AsAa_g13298	762	578.655	1	0.0208085
AsAt_g8868	795	611.631	86.488	1.70265
AsAa_g9569	417	235.819	384.823	19.6491
AsAa_g12710	939	755.577	0	0
AsAa_g11958	2979	2795.56	620.549	2.6728
AsAt_g18867	1212	1028.56	161.118	1.88614
AsAa_g20053	606	422.772	106.428	3.03117
AsAt_g1858	624	440.763	39	1.06542
AsAa_g4227	1953	1769.56	115.255	0.784252
AsAt_g16291	1332	1148.56	208.502	2.18583
AsAt_g946	1290	1106.56	34	0.369967
AsAt_g3482	207	57.6531	341	71.2183
AsAt_g20124	501	318.328	22	0.832161
AsAa_g19277	1122	938.561	0	0
AsAa_g13850	3882	3698.56	335.609	1.0926
AsAt_g6748	1842	1658.56	18	0.130677
AsAa_g2065	540	357.038	0	0
AsAt_g10538	930	746.577	203.209	3.27739
AsAa_g19426	1335	1151.56	251.342	2.62808
AsAa_g19298	2403	2219.56	423	2.29474
AsAt_g10912	657	473.728	1	0.0254174
AsAa_g21817	870	686.591	0	0
AsAa_g4982	483	300.482	210.13	8.42031
AsAt_g20348	2172	1988.56	1	0.00605509
AsAa_g2457	1029	845.561	780.635	11.1164
AsAt_g3405	1101	917.561	1597.83	20.9679
AsAt_g12120	528	345.144	200.605	6.99844
AsAa_g5884	1023	839.561	540	7.74464
AsAa_g2264	1038	854.561	325.599	4.58775
AsAt_g476	480	297.524	0	0
AsAa_g19818	321	146.025	369.148	30.4392
AsAa_g10862	1209	1025.56	787.774	9.24911
AsAt_g19748	906	722.591	0	0
AsAt_g4363	1041	857.561	713	10.0112
AsAt_g1891	786	602.631	1913.66	38.236
AsAa_g14193	11124	10940.6	1	0.00110058
AsAa_g20361	2559	2375.56	2	0.0101373
AsAt_g19546	1599	1415.56	61	0.518873
AsAa_g20804	1569	1385.56	79.7541	0.693086
AsAa_g10992	600	416.78	0	0
AsAt_g2186	1335	1151.56	44	0.460072
AsAa_g16568	528	345.144	0	0
AsAt_g18545	1074	890.561	689.986	9.32903
AsAa_g275	1398	1214.56	128	1.26897
AsAa_g11654	543	360.024	284.546	9.51658
AsAa_g2666	1170	986.561	1254.1	15.3062
AsAt_g21099	321	146.025	0	0
AsAa_g314	873	689.591	28.9333	0.505204
AsAt_g20	4650	4466.56	638.606	1.72155
AsAt_g5271	873	689.591	17	0.296836
AsAa_g5760	1203	1019.56	0	0
AsAa_g12920	327	151.466	58	4.61077
AsAa_g15759	3543	3359.56	911.018	3.26516
AsAa_g7893	2859	2675.56	1577.76	7.10045
AsAa_g21555	1212	1028.56	87.8824	1.0288
AsAt_g22080	1392	1208.56	0	0
AsAa_g10081	543	360.024	2	0.0668895
AsAt_g18540	897	713.591	132.628	2.23792
AsAt_g4639	546	362.988	0	0
AsAa_g16497	1398	1214.56	0	0
AsAt_g8937	1278	1094.56	1	0.0110007
AsAa_g11451	1965	1781.56	0	0
AsAa_g12077	1662	1478.56	150.717	1.22739
AsAt_g21966	1644	1460.56	587.414	4.84266
AsAt_g9483	300	127.554	6	0.566391
AsAa_g11080	1509	1325.56	97	0.881113
AsAt_g18044	1044	860.561	8	0.111936
AsAa_g18077	855	671.618	0	0
AsAa_g16885	711	527.688	0	0
AsAa_g6788	450	267.982	93	4.17865
AsAa_g21719	930	746.577	0	0
AsAt_g10887	492	309.397	8	0.311339
AsAa_g1458	414	232.894	124.037	6.41284
AsAt_g7920	1362	1178.56	149.381	1.52617
AsAt_g6089	765	581.655	1	0.0207011
AsAa_g20376	1434	1250.56	0	0
AsAa_g14365	585	401.797	113.739	3.40849
AsAa_g22470	1041	857.561	13	0.182532
AsAa_g9809	345	167.853	379.136	27.1973
AsAa_g15541	1461	1277.56	1689.37	15.9222
AsAt_g5776	681	497.718	83.6694	2.02415
AsAa_g7584	528	345.144	14	0.488414
AsAt_g20977	744	560.655	200	4.2953
AsAt_g7688	2358	2174.56	146.222	0.809658
AsAt_g5879	1461	1277.56	66	0.622045
AsAt_g5206	1956	1772.56	293.255	1.99206
AsAa_g14271	2412	2228.56	303.413	1.63934
AsAa_g11106	534	351.095	158	5.41866
AsAt_g4900	486	303.446	85.3546	3.38692
AsAt_g15479	2235	2051.56	25	0.146729
AsAt_g21303	843	659.618	0	0
AsAa_g15805	2157	1973.56	31	0.189135
AsAt_g17427	1440	1256.56	0	0
AsAt_g8775	2082	1898.56	179.683	1.13958
AsAa_g8617	5166	4982.56	1004.79	2.42819
AsAa_g11871	567	383.899	0	0
AsAa_g15687	2112	1928.56	219.714	1.37178
AsAt_g3559	270	102.462	0	0
AsAa_g7173	747	563.655	0	0
AsAa_g20278	1290	1106.56	9	0.0979325
AsAa_g10246	237	77.8376	22	3.40324
AsAt_g13457	1050	866.561	1	0.0138951
AsAa_g6687	1809	1625.56	95.0955	0.704395
AsAt_g17902	2577	2393.56	19	0.0955804
AsAt_g5255	408	227.094	4	0.212087
AsAa_g15227	1134	950.561	6187.02	78.3721
AsAa_g21911	627	443.755	0	0
AsAa_g14920	369	190.024	22	1.39404
AsAt_g5823	1110	926.561	162.031	2.10564
AsAt_g14144	363	184.404	0	0
AsAt_g2094	708	524.688	258.387	5.92966
AsAt_g19495	1866	1682.56	133.069	0.95228
AsAa_g16115	2286	2102.56	629	3.60215
AsAa_g6187	762	578.655	15	0.312127
AsAa_g15251	1479	1295.56	46.3592	0.430862
AsAt_g18565	1872	1688.56	431.972	3.08034
AsAa_g8639	699	515.688	0	0
AsAa_g21383	831	647.631	394.436	7.33345
AsAa_g9673	900	716.591	0	0
AsAt_g20111	2823	2639.56	288.862	1.3177
AsAt_g12126	2385	2201.56	1509.7	8.25697
AsAt_g6044	2343	2159.56	2166.85	12.0815
AsAa_g4590	1899	1715.56	34.4308	0.241658
AsAt_g10907	654	470.728	0	0
AsAa_g21815	1578	1394.56	59	0.509418
AsAt_g2607	447	265.036	0	0
AsAa_g6074	507	324.245	1780.77	66.1293
AsAa_g21064	822	638.631	0	0
AsAa_g22059	3165	2981.56	138.514	0.559382
AsAa_g22145	717	533.677	0	0
AsAt_g13622	381	201.271	254	15.1954
AsAa_g21279	990	806.561	172.345	2.57289
AsAt_g12330	2172	1988.56	633.354	3.83501
AsAa_g19778	936	752.577	213.48	3.41559
AsAa_g6073	210	59.729	1994	401.976
AsAa_g10736	1470	1286.56	2	0.018718
AsAa_g5416	384	204.083	275.054	16.2282
AsAa_g18865	3084	2900.56	125.84	0.52239
AsAt_g17858	1488	1304.56	292.79	2.70241
AsAa_g20067	1485	1301.56	525.044	4.85726
AsAt_g15665	360	181.602	2	0.132608
AsAa_g9991	618	434.763	3	0.083086
AsAa_g6142	3525	3341.56	498.488	1.79624
AsAt_g14234	744	560.655	4498.52	96.6126
AsAa_g5152	735	551.677	4	0.0873041
AsAt_g9650	3357	3173.56	325.624	1.23546
AsAt_g10629	174	38.9872	173.729	53.6549
AsAt_g17777	930	746.577	34	0.548358
AsAa_g5984	1104	920.561	21.2924	0.278504
AsAt_g7102	1404	1220.56	344	3.39358
AsAa_g17229	1215	1031.56	1	0.0116725
AsAa_g1234	306	132.784	280	25.3905
AsAa_g2836	1338	1154.56	30	0.31287
AsAa_g2035	933	749.577	105.569	1.69582
AsAt_g18583	2124	1940.56	1	0.00620487
AsAa_g3214	1071	887.561	520	7.05448
AsAa_g21951	561	377.922	151.547	4.82842
AsAa_g4999	1011	827.561	36	0.523796
AsAa_g17961	948	764.577	0	0
AsAt_g15864	2463	2279.56	533.164	2.81624
AsAt_g11711	477	294.578	0	0
AsAa_g5886	585	401.797	296	8.87044
AsAt_g4946	2040	1856.56	1	0.00648561
AsAa_g2593	789	605.631	179.443	3.56761
AsAt_g18392	582	398.797	0	0
AsAt_g1413	435	253.29	47.6812	2.26667
AsAa_g14734	585	401.797	203.75	6.10591
AsAa_g20508	1080	896.561	0	0
AsAt_g14044	486	303.446	843	33.4507
AsAa_g16452	1563	1379.56	2192.44	19.1358
AsAt_g7274	723	539.677	2	0.0446227
AsAt_g10529	1638	1454.56	10.2698	0.0850139
AsAa_g16981	312	138.037	13	1.13398
AsAa_g20731	843	659.618	185.603	3.38807
AsAa_g17708	864	680.591	0	0
AsAt_g21176	1611	1427.56	140	1.18085
AsAa_g18934	2433	2249.56	1	0.00535257
AsAt_g14780	1488	1304.56	717.062	6.61839
AsAt_g2085	2664	2480.56	0	0
AsAt_g20403	456	273.874	0	0
AsAt_g7990	615	431.772	0	0
AsAt_g1695	1350	1166.56	954.654	9.85367
AsAt_g9417	795	611.631	338.09	6.65583
AsAt_g18172	1419	1235.56	187.472	1.82698
AsAt_g20558	1029	845.561	3	0.0427205
AsAt_g13456	1536	1352.56	642	5.71529
AsAa_g7735	2511	2327.56	1669.3	8.63559
AsAa_g12850	582	398.797	92.0959	2.78066
AsAa_g9418	726	542.677	582.595	12.9266
AsAa_g19738	294	122.466	8	0.786567
AsAt_g15652	954	770.577	60	0.937552
AsAt_g15383	693	509.688	102	2.40966
AsAt_g5911	234	75.8044	74	11.7543
AsAt_g7402	546	362.988	658.183	21.833
AsAt_g13405	1533	1349.56	8	0.0713768
AsAt_g16723	501	318.328	945	35.7451
AsAa_g22152	681	497.718	0	0
AsAt_g19632	681	497.718	243.993	5.90275
AsAa_g21872	390	209.782	0	0
AsAa_g13927	2034	1850.56	44	0.286292
AsAt_g16968	1959	1775.56	141	0.956188
AsAt_g17145	672	488.718	8.27857	0.203965
AsAt_g8780	429	247.446	373	18.1505
AsAt_g4678	687	503.708	14.9364	0.357048
AsAt_g2499	1260	1076.56	250.712	2.80411
AsAt_g17265	1164	980.561	0	0
AsAt_g3975	999	815.561	0	0
AsAa_g20456	1668	1484.56	114.083	0.925303
AsAa_g14184	1092	908.561	153	2.02767
AsAt_g5522	1068	884.561	562.712	7.65982
AsAa_g2415	444	262.094	39	1.79171
AsAt_g8605	1650	1466.56	266.366	2.18695
AsAa_g4440	1746	1562.56	6	0.0462353
AsAa_g17495	1092	908.561	3.09645	0.0410364
AsAt_g11213	1386	1202.56	0	0
AsAt_g479	948	764.577	0	0
AsAa_g12421	957	773.577	1	0.0155653
AsAt_g11738	1221	1037.56	1	0.011605
AsAa_g21668	1509	1325.56	3	0.0272509
AsAt_g6829	3090	2906.56	330.724	1.37008
AsAt_g20263	834	650.618	100.986	1.86893
AsAt_g14259	1560	1376.56	2289.71	20.0283
AsAa_g20364	585	401.797	115.008	3.44652
AsAt_g10955	228	71.6227	35.2661	5.9288
AsAt_g13395	297	125.039	12	1.15557
AsAt_g1812	264	97.9187	0	0
AsAt_g6562	1104	920.561	202.403	2.64743
AsAa_g4372	711	527.688	478	10.9071
AsAa_g10065	753	569.655	119.779	2.5318
AsAt_g15076	777	593.643	428	8.68116
AsAt_g11145	354	176.138	0	0
AsAa_g19779	1995	1811.56	816.233	5.42527
AsAa_g9282	252	88.9167	0	0
AsAa_g22497	3804	3620.56	341.096	1.13439
AsAa_g221	1173	989.561	217	2.64044
AsAa_g12619	831	647.631	0	0
AsAt_g20805	1713	1529.56	89	0.700621
AsAt_g11976	3264	3080.56	128.237	0.501238
AsAt_g6712	2103	1919.56	290	1.8191
AsAt_g7426	291	119.929	0	0
AsAa_g13739	444	262.094	3	0.137824
AsAt_g19907	477	294.578	0	0
AsAt_g1089	1605	1421.56	11	0.0931723
AsAa_g7265	1083	899.561	160.214	2.14451
AsAa_g16429	759	575.655	2	0.0418338
AsAa_g14561	843	659.618	862.645	15.747
AsAt_g5030	1245	1061.56	0	0
AsAt_g3922	387	206.917	4.10256	0.238737
AsAt_g3420	237	77.8376	4	0.618771
AsAt_g20032	402	221.296	750.784	40.8508
AsAt_g9948	240	79.942	0	0
AsAa_g7675	2262	2078.56	5	0.0289646
AsAa_g3461	516	333.212	0	0
AsAa_g12157	1098	914.561	4	0.0526632
AsAa_g7090	1152	968.561	39	0.484839
AsAa_g2428	1032	848.561	5	0.0709491
AsAa_g9482	2760	2576.56	123.408	0.576715
AsAt_g10295	1230	1046.56	159.704	1.83743
AsAa_g11834	912	728.591	236.536	3.90906
AsAa_g5381	2703	2519.56	0	0
AsAt_g11921	2394	2210.56	544.178	2.96413
AsAa_g22265	306	132.784	771.099	69.9235
AsAt_g6471	696	512.688	2	0.0469717
AsAt_g10407	1929	1745.56	215	1.48308
AsAt_g21061	306	132.784	0	0
AsAt_g1877	1002	818.561	20.6315	0.303487
AsAa_g7808	1407	1223.56	83.5769	0.822471
AsAt_g14490	558	374.922	0	0
AsAa_g20089	336	159.685	1723.6	129.967
AsAa_g15894	954	770.577	237.303	3.70806
AsAa_g14258	1548	1364.56	426.904	3.76701
AsAa_g14509	1767	1583.56	0	0
AsAa_g17008	783	599.643	0	0
AsAa_g12250	3216	3032.56	510.771	2.02804
AsAa_g19551	1347	1163.56	291	3.01137
AsAa_g12911	549	365.966	17	0.55933
AsAa_g7211	720	536.677	83	1.86219
AsAa_g14113	921	737.591	62	1.01213
AsAa_g1447	564	380.914	13	0.410938
AsAt_g11997	1563	1379.56	158.036	1.37935
AsAt_g16484	3294	3110.56	625.941	2.42301
AsAa_g21255	1545	1361.56	381.129	3.3705
AsAt_g12587	648	464.728	155.873	4.03862
AsAt_g3857	2154	1970.56	80	0.488832
AsAt_g4053	696	512.688	165	3.87517
AsAa_g7296	768	584.655	0	0
AsAa_g8890	1122	938.561	279.155	3.58132
AsAt_g3268	1980	1796.56	134	0.898096
AsAt_g21125	1812	1628.56	65	0.480584
AsAa_g15026	1554	1370.56	0	0
AsAt_g10633	573	389.884	782.755	24.1741
AsAt_g8267	975	791.561	224.281	3.41168
AsAt_g2505	4056	3872.56	415.81	1.29287
AsAt_g20508	1089	905.561	153.094	2.03563
AsAa_g8561	810	626.631	0	0
AsAt_g18326	1842	1658.56	50.8324	0.369036
AsAt_g8345	1260	1076.56	292.565	3.27222
AsAa_g7290	1626	1442.56	182.342	1.52199
AsAa_g19792	2805	2621.56	206	0.946165
AsAa_g2997	3195	3011.56	385.369	1.54079
AsAa_g9939	1158	974.561	6	0.0741314
AsAt_g5085	732	548.677	0	0
AsAt_g3401	1374	1190.56	266.205	2.69231
AsAa_g9829	1137	953.561	0	0
AsAa_g2841	462	279.807	24	1.03279
AsAa_g477	7446	7262.56	3122.82	5.17745
AsAt_g21410	339	162.414	5	0.370687
AsAa_g8302	822	638.631	120.401	2.27008
AsAt_g19043	1182	998.561	0	0
AsAa_g882	351	173.381	0	0
AsAt_g3811	1029	845.561	1	0.0142402
AsAa_g17678	1728	1544.56	99.4774	0.775495
AsAt_g8944	513	330.225	196.667	7.17102
AsAa_g14214	639	455.728	133.303	3.52204
AsAa_g20942	1095	911.561	4	0.0528365
AsAt_g11179	999	815.561	0	0
AsAt_g10025	2118	1934.56	26	0.161827
AsAt_g18605	1440	1256.56	3	0.0287473
AsAa_g16078	1353	1169.56	396.782	4.08497
AsAt_g4735	864	680.591	64.5355	1.14175
AsAt_g2141	2013	1829.56	140.354	0.923712
AsAa_g16906	1860	1676.56	337.878	2.42661
AsAa_g1402	1818	1634.56	24	0.176795
AsAt_g9603	378	198.441	37.8605	2.29728
AsAt_g11258	951	767.577	189.421	2.97143
AsAa_g12916	978	794.561	16.2022	0.245531
AsAt_g12174	1554	1370.56	13	0.11421
AsAt_g847	933	749.577	0	0
AsAa_g7331	1368	1184.56	120	1.21979
AsAa_g12489	1035	851.561	1	0.0141398
AsAa_g2024	990	806.561	2424.96	36.2016
AsAa_g6636	903	719.591	53.4454	0.894301
AsAa_g6199	4149	3965.56	817.385	2.48189
AsAa_g22848	4467	4283.56	4.30047	0.0120884
AsAa_g18343	498	315.347	58	2.21462
AsAt_g15030	393	212.637	0	0
AsAt_g2455	528	345.144	10.1852	0.355327
AsAt_g3816	447	265.036	0	0
AsAa_g4520	2829	2645.56	115.772	0.52692
AsAt_g6180	462	279.807	0	0
AsAt_g7376	1977	1793.56	247.496	1.66154
AsAt_g11564	201	53.7681	1	0.223942
AsAt_g19284	1791	1607.56	95.548	0.715672
AsAt_g5922	483	300.482	0	0
AsAt_g13319	414	232.894	17	0.878921
AsAa_g16404	1125	941.561	1	0.0127883
AsAt_g18186	2025	1841.56	269	1.75884
AsAa_g8700	1149	965.561	1922.13	23.9697
AsAa_g6361	723	539.677	35	0.780897
AsAa_g8083	2316	2132.56	209	1.18006
AsAa_g16178	4116	3932.56	383.552	1.17438
AsAt_g20887	771	587.655	0	0
AsAt_g20808	1416	1232.56	5	0.0488451
AsAt_g19780	1668	1484.56	144.917	1.17538
AsAa_g11807	1437	1253.56	69	0.662771
AsAa_g14076	672	488.718	110	2.71015
AsAt_g12518	1125	941.561	16.3109	0.208588
AsAt_g13411	804	620.631	198	3.84141
AsAt_g9899	2652	2468.56	364.489	1.77787
AsAa_g20867	1317	1133.56	701	7.44617
AsAa_g3176	2934	2750.56	610.09	2.67074
AsAa_g18547	801	617.631	1	0.0194953
AsAa_g4824	1065	881.561	1683	22.9875
AsAt_g2321	1851	1667.56	121	0.873702
AsAa_g19039	1275	1091.56	0	0
AsAt_g7437	1614	1430.56	274.399	2.3096
AsAt_g10992	2814	2630.56	0	0
AsAt_g12471	4275	4091.56	97.4628	0.28682
AsAa_g12666	1194	1010.56	20.7433	0.247158
AsAa_g10457	1863	1679.56	2	0.0143382
AsAa_g22309	1326	1142.56	630.595	6.64554
AsAt_g13474	666	482.718	0	0
AsAt_g16087	594	410.789	120.323	3.52689
AsAt_g7826	1173	989.561	407.059	4.95307
AsAt_g6372	540	357.038	3	0.101173
AsAa_g13492	1596	1412.56	222	1.89237
AsAt_g14155	786	602.631	175.535	3.50729
AsAa_g16846	1566	1382.56	68.3969	0.595679
AsAa_g11243	2250	2066.56	194.827	1.13517
AsAa_g15060	1269	1085.56	256	2.83952
AsAa_g9965	1629	1445.56	117.903	0.982079
AsAt_g11898	879	695.591	52	0.900138
AsAt_g10112	375	195.657	0	0
AsAa_g19498	3318	3134.56	302	1.16009
AsAt_g15507	1878	1694.56	500.519	3.55651
AsAt_g8063	3870	3686.56	381	1.24441
AsAa_g4725	486	303.446	3	0.119042
AsAt_g16395	1647	1463.56	90	0.740443
AsAa_g3393	405	224.157	2	0.107433
AsAt_g10813	813	629.631	0	0
AsAa_g11261	1638	1454.56	0	0
AsAa_g22991	1242	1058.56	274	3.1167
AsAt_g10605	987	803.561	27.5897	0.413417
AsAa_g10090	1128	944.561	358.775	4.57353
AsAt_g3299	3513	3329.56	4.09876	0.0148226
AsAt_g15362	1443	1259.56	65.0176	0.621544
AsAa_g18166	1125	941.561	0	0
AsAt_g17216	1248	1064.56	0	0
AsAt_g10861	321	146.025	49	4.04044
AsAa_g8983	1104	920.561	1	0.01308
AsAt_g20075	576	392.86	0	0
AsAt_g9577	4521	4337.56	156	0.433051
AsAa_g13234	408	227.094	209	11.0816
AsAt_g13347	309	135.41	0	0
AsAa_g16130	1569	1385.56	355.047	3.08546
AsAt_g20722	1224	1040.56	186	2.15231
AsAa_g14119	4524	4340.56	297	0.823892
AsAt_g11859	3579	3395.56	400.285	1.41944
AsAt_g896	2793	2609.56	290.392	1.33992
AsAt_g1532	1176	992.561	17.2475	0.209232
AsAa_g16319	1011	827.561	29	0.421947
AsAa_g13805	702	518.688	944.71	21.9307
AsAa_g6163	1875	1691.56	1008.79	7.18079
AsAa_g6665	450	267.982	66	2.9655
AsAa_g15802	369	190.024	138	8.74441
AsAa_g21278	2562	2378.56	59	0.298674
AsAt_g21906	1929	1745.56	1836.2	12.6662
AsAa_g17241	1299	1115.56	36	0.38857
AsAt_g8791	1380	1196.56	0	0
AsAa_g17939	894	710.591	27	0.457513
AsAa_g17858	1437	1253.56	636.45	6.11334
AsAt_g15041	651	467.728	320.227	8.24374
AsAt_g9682	786	602.631	940.532	18.7924
AsAt_g17524	2967	2783.56	264.784	1.14538
AsAt_g21249	1443	1259.56	5	0.0477981
AsAa_g5500	918	734.591	228.092	3.73872
AsAa_g21386	687	503.708	58.3662	1.39522
AsAa_g17414	3117	2933.56	2432.37	9.98377
AsAt_g11015	1248	1064.56	0	0
AsAt_g17352	1401	1217.56	24	0.237345
AsAt_g5209	306	132.784	67.1101	6.08557
AsAt_g2336	516	333.212	88.3243	3.19168
AsAa_g19282	663	479.718	12	0.3012
AsAa_g9763	1035	851.561	2169	30.6693
AsAt_g20971	2007	1823.56	73	0.482017
AsAt_g17623	807	623.631	58	1.11985
AsAa_g1676	444	262.094	65	2.98618
AsAt_g10092	1908	1724.56	417.461	2.91472
AsAa_g22071	1209	1025.56	128.401	1.50753
AsAt_g14740	372	192.806	203	12.6775
AsAt_g12794	1098	914.561	676.484	8.90645
AsAt_g1140	1869	1685.56	355.012	2.53605
AsAt_g13530	759	575.655	121.506	2.54153
AsAa_g20197	411	229.997	0	0
AsAt_g1825	546	362.988	0	0
AsAa_g20918	972	788.561	418	6.38265
AsAt_g3084	786	602.631	46	0.919106
AsAa_g11591	1080	896.561	3	0.0402904
AsAt_g13937	2601	2417.56	0	0
AsAa_g16663	966	782.561	561.628	8.64152
AsAa_g22888	813	629.631	159	3.04068
AsAt_g21698	3390	3206.56	426.536	1.60168
AsAt_g11009	2862	2678.56	7	0.0314671
AsAt_g20132	1254	1070.56	60.8963	0.68492
AsAa_g19704	3690	3506.56	173.893	0.59712
AsAt_g16885	1269	1085.56	150	1.66378
AsAa_g10775	567	383.899	400	12.5459
AsAa_g10121	4557	4373.56	259.824	0.715326
AsAt_g8164	1236	1052.56	816	9.33475
AsAt_g13903	447	265.036	4	0.181725
AsAt_g21301	864	680.591	98.4623	1.74198
AsAt_g12288	342	165.161	1	0.0729043
